Time (hours),Strictly_aerobic_line_01,Strictly_aerobic_line_02,Strictly_aerobic_line_03,Strictly_aerobic_line_04,Strictly_aerobic_line_05,Strictly_aerobic_supplemental_O2_line_01,Strictly_aerobic_supplemental_O2_line_02,Strictly_aerobic_supplemental_O2_line_03,Strictly_aerobic_supplemental_O2_line_04,Strictly_aerobic_supplemental_O2_line_05,Average (no supplemental O2),Average (supplemental O2)
0.03166666667,99.7110367,102.791401,100.449167,97.0809524,103.366063,100.284019,100.612121,100.746761,100.9119,100.475351,100.679724,100.6060304
0.03194444444,99.6629652,102.775495,100.533966,92.1761905,102.964337,100.385801,100.544457,100.732109,100.891967,100.573716,99.62259074,100.62561
0.03222222222,99.7537669,102.84972,100.549866,96.1809524,102.638297,100.376108,100.578289,100.761413,100.921866,100.588471,100.3945205,100.6452294
0.0325,100.143681,102.90804,100.512766,90.9714286,102.387946,100.390648,100.54929,100.790717,100.926849,100.524534,99.38477232,100.6364076
0.03277777778,99.8552513,102.955756,101.032157,100.295238,102.434523,100.366414,100.573456,100.761413,100.891967,100.445841,101.3145851,100.6078182
0.03305555556,99.0433765,102.892135,102.314735,99.9047619,102.213282,100.380954,100.621788,100.736993,100.872035,100.470433,101.2736581,100.6164406
0.03333333333,99.1448609,102.844419,102.203437,96.1095238,102.434523,100.347027,100.679786,100.741877,100.772374,100.56388,100.5473527,100.6209888
0.03361111111,100.149022,102.886833,102.208737,92.5428571,102.696519,100.32764,100.670119,100.741877,100.807255,100.583553,100.0967936,100.6260888
0.03388888889,100.122315,102.939851,101.281253,91.8190476,102.422879,100.264632,100.602455,100.800485,100.757425,100.549125,99.71706912,100.5948244
0.03416666667,100.51757,102.96636,101.45085,93.352381,102.323903,100.322793,100.636287,100.824904,100.822205,100.465514,100.1222128,100.6143406
0.03444444444,100.373356,102.992869,100.682363,90.5047619,101.893065,100.303406,100.713618,100.834672,100.78234,100.460596,99.28928298,100.6189264
0.03472222222,100.89146,102.998171,100.756562,97.9809524,102.719807,100.371261,100.771616,100.834672,100.862069,100.495024,101.0693905,100.6669284
0.035,100.368014,102.971662,101.42435,97.1666667,102.64412,100.34218,100.718451,100.800485,100.827188,100.544207,100.9149625,100.6465022
0.03527777778,99.716378,102.939851,102.542631,99.4047619,102.75474,100.385801,100.699118,100.785833,100.862069,100.519615,101.4716724,100.6504872
