,5,10,15,20,25,30,35,40,45,50,55,60,65,70
0.145,5.82164E-05,0.026184193,0.084045775,0.108857578,0.121978805,0.130040634,0.135489237,0.139417931,0.142386163,0.144707314,0.146572663,0.148104884,0.149384565,0.150471342
0.146,5.63352E-05,0.025532971,0.083253239,0.108002518,0.121082612,0.129116439,0.134544932,0.138458522,0.141414978,0.14372669,0.145584299,0.147110056,0.148384264,0.149466353
0.147,5.45281E-05,0.02489153,0.082471007,0.10715873,0.120198185,0.128204313,0.13361292,0.137511584,0.140456409,0.142758797,0.144608774,0.146128145,0.147396962,0.148474424
0.148,5.27932E-05,0.024259733,0.081698875,0.106325998,0.119325303,0.127304032,0.132692969,0.136576877,0.139510207,0.141803393,0.143645829,0.145158902,0.146422398,0.1474953
0.149,5.11259E-05,0.023637452,0.080936643,0.105504105,0.118463754,0.126415378,0.131784857,0.135654171,0.138576141,0.140860232,0.142695226,0.144202079,0.145460324,0.146528728
0.15,4.95238E-05,0.023024565,0.080184119,0.104692846,0.117613326,0.125538137,0.130888362,0.134743243,0.137653981,0.139929088,0.141756731,0.143257442,0.144510506,0.145574466
0.151,4.79839E-05,0.022420953,0.079441113,0.103892012,0.116773817,0.1246721,0.130003274,0.133843876,0.136743506,0.139009728,0.14083011,0.142324757,0.143572707,0.144632281
0.152,4.65033E-05,0.021826503,0.078707442,0.103101406,0.115945025,0.123817066,0.129129383,0.132955857,0.135844502,0.138101942,0.139915141,0.141403801,0.142646693,0.143701938
0.153,4.50788E-05,0.021241109,0.077982931,0.102320832,0.115126753,0.122972835,0.128266492,0.13207898,0.134956757,0.137205514,0.139011615,0.140494349,0.141732254,0.14278322
0.154,4.37073E-05,0.020664669,0.077267407,0.101550095,0.114318808,0.122139214,0.127414398,0.131213047,0.134080066,0.136320228,0.138119315,0.139596195,0.140829163,0.141875906
0.155,4.23883E-05,0.020097085,0.076560702,0.100789008,0.113521003,0.121316013,0.126572915,0.13035786,0.133214233,0.135445895,0.13723804,0.138709128,0.139937222,0.140979784
0.156,4.11182E-05,0.019538266,0.075862655,0.100037388,0.112733153,0.12050305,0.125741849,0.129513231,0.132359064,0.134582312,0.13636759,0.137832951,0.139056223,0.140094658
0.157,3.98957E-05,0.018988127,0.075173107,0.099295055,0.111955073,0.119700141,0.124921025,0.128678973,0.131514368,0.13372929,0.135507767,0.136967467,0.138185973,0.139220321
0.158,3.87173E-05,0.018446584,0.074491904,0.098561832,0.111186589,0.118907106,0.124110258,0.127854904,0.130679964,0.132886642,0.134658392,0.136112487,0.137326271,0.138356579
