Oxygen,Radius,Myoglobin,Metabolism,Advantage
0.002,15,0.16,0.070331015,0.175998739
0.003,15,0.16,0.096419314,0.198558651
0.004,15,0.16,0.119767013,0.219347085
0.005,15,0.16,0.141320883,0.23874627
0.006,15,0.16,0.161606193,0.257023949
0.007,15,0.16,0.180934425,0.274363031
0.008,15,0.16,0.199498991,0.290882511
0.009,15,0.16,0.217423607,0.306652827
0.01,15,0.16,0.234788602,0.321707905
0.02,15,0.16,0.383093848,0.429307545
0.03,15,0.16,0.486581253,0.450858236
0.04,15,0.16,0.552720895,0.416813172
0.05,15,0.16,0.596866251,0.367011764
0.06,15,0.16,0.629560989,0.319205396
0.07,15,0.16,0.656006948,0.277963332
0.08,15,0.16,0.678704217,0.243408648
0.09,15,0.16,0.698924354,0.214602627
0.1,15,0.16,0.717357405,0.190506553
0.11,15,0.16,0.73440032,0.170188051
0.12,15,0.16,0.750294619,0.152884376
0.13,15,0.16,0.765196946,0.138006041
0.14,15,0.16,0.779216881,0.125095426
0.15,15,0.16,0.792437059,0.113789821
0.16,15,0.16,0.804923419,0.103805558
0.17,15,0.16,0.816730531,0.094924553
0.18,15,0.16,0.82790481,0.086974867
0.19,15,0.16,0.838486644,0.079815387
0.2,15,0.16,0.848511678,0.07333045
0.21,15,0.16,0.858011517,0.067427582
0.22,15,0.16,0.867014285,0.06203202
0.23,15,0.16,0.875545189,0.057080298
0.24,15,0.16,0.883627017,0.052517634
0.25,15,0.16,0.891280428,0.048298256
0.001,20,0.16,0.030102639,0.150760096
0.002,20,0.16,0.053409887,0.175681558
0.003,20,0.16,0.07320752,0.198302703
0.004,20,0.16,0.090932497,0.219166228
0.005,20,0.16,0.107310386,0.238661255
0.006,20,0.16,0.12274488,0.25706612
0.007,20,0.16,0.13747649,0.274577039
0.008,20,0.16,0.151655646,0.291328002
0.009,20,0.16,0.165379636,0.307405238
0.01,20,0.16,0.178712664,0.32285838
0.02,20,0.16,0.295225855,0.441609341
0.03,20,0.16,0.381888118,0.483592816
0.04,20,0.16,0.44041366,0.464596272
0.05,20,0.16,0.480101909,0.420820798
0.06,20,0.16,0.5093858,0.37393784
0.07,20,0.16,0.532951968,0.331500431
0.08,20,0.16,0.55315165,0.295025677
0.09,20,0.16,0.57119858,0.264124398
0.1,20,0.16,0.587755294,0.237995536
0.11,20,0.16,0.603202961,0.215826555
0.12,20,0.16,0.61777088,0.196886631
0.13,20,0.16,0.631602892,0.180567793
0.14,20,0.16,0.644793811,0.16639117
0.15,20,0.16,0.657410377,0.153980618
0.16,20,0.16,0.669503295,0.143032931
0.17,20,0.16,0.681113677,0.13330273
0.18,20,0.16,0.692276149,0.124595941
0.19,20,0.16,0.703020402,0.116760752
0.2,20,0.16,0.713372288,0.109675037
0.21,20,0.16,0.723354777,0.10323628
0.22,20,0.16,0.732988665,0.097357523
0.23,20,0.16,0.742292928,0.091966843
0.24,20,0.16,0.751284797,0.087006008
0.25,20,0.16,0.759979833,0.082426958
0.001,25,0.16,0.024250544,0.149744919
0.002,25,0.16,0.04301067,0.174556825
0.003,25,0.16,0.05893929,0.197083679
0.004,25,0.16,0.073199705,0.217864936
0.005,25,0.16,0.086379772,0.23729041
0.006,25,0.16,0.098807019,0.255641841
0.007,25,0.16,0.110677023,0.273120861
0.008,25,0.16,0.122112546,0.289868212
0.009,25,0.16,0.133193412,0.30597776
0.01,25,0.16,0.143972722,0.32150711
0.02,25,0.16,0.239219395,0.444762313
0.03,25,0.16,0.312443604,0.497506647
0.04,25,0.16,0.36359278,0.488204204
0.05,25,0.16,0.398732966,0.449183408
0.06,25,0.16,0.424617533,0.403620473
0.07,25,0.16,0.445352481,0.360885478
0.08,25,0.16,0.463070734,0.323480999
0.09,25,0.16,0.478886752,0.291442146
0.1,25,0.16,0.493411795,0.264141395
0.11,25,0.16,0.506998485,0.240856515
0.12,25,0.16,0.519859029,0.220904409
0.13,25,0.16,0.532125743,0.203685769
0.14,25,0.16,0.543884128,0.188709293
0.15,25,0.16,0.555192087,0.175586972
0.16,25,0.16,0.566091511,0.164009632
0.17,25,0.16,0.576615139,0.153724621
0.18,25,0.16,0.58679025,0.144525165
0.19,25,0.16,0.596640353,0.136245796
0.2,25,0.16,0.606185925,0.128755959
0.21,25,0.16,0.615444897,0.121950535
0.22,25,0.16,0.624433214,0.115741196
0.23,25,0.16,0.633165368,0.1100518
0.24,25,0.16,0.641654758,0.104817499
0.25,25,0.16,0.649913805,0.099984705
0.001,30,0.16,0.02029683,0.148728702
0.002,30,0.16,0.035987251,0.173410177
0.003,30,0.16,0.049304133,0.195820717
0.004,30,0.16,0.061224616,0.216496121
0.005,30,0.16,0.072242714,0.235825136
0.006,30,0.16,0.082633896,0.25409068
0.007,30,0.16,0.092562868,0.271496838
0.008,30,0.16,0.102133232,0.288187968
0.009,30,0.16,0.111412565,0.304262253
0.01,30,0.16,0.120446035,0.319781975
0.02,30,0.16,0.200780588,0.445208112
0.03,30,0.16,0.263781641,0.504387357
0.04,30,0.16,0.308785523,0.50165372
0.05,30,0.16,0.340021949,0.46625656
0.06,30,0.16,0.363020087,0.421926101
0.07,30,0.16,0.38138059,0.379201903
0.08,30,0.16,0.397026823,0.341294418
0.09,30,0.16,0.41097379,0.308565999
0.1,30,0.16,0.423780258,0.280523465
0.11,30,0.16,0.435769252,0.256509609
0.12,30,0.16,0.447135482,0.235880589
0.13,30,0.16,0.458000298,0.218053465
0.14,30,0.16,0.468441625,0.202534382
0.15,30,0.16,0.478511318,0.188926387
0.16,30,0.16,0.488245746,0.176914384
0.17,30,0.16,0.49767234,0.166242724
0.18,30,0.16,0.506813443,0.156700079
0.19,30,0.16,0.515688271,0.148113297
0.2,30,0.16,0.524313713,0.140343753
0.21,30,0.16,0.532704638,0.133281298
0.22,30,0.16,0.54087415,0.126836144
0.23,30,0.16,0.548833953,0.120931945
0.24,30,0.16,0.556594749,0.115502276
0.25,30,0.16,0.564166518,0.110490018
0.001,35,0.16,0.017448653,0.147839678
0.002,35,0.16,0.030929637,0.172400326
0.003,35,0.16,0.042367381,0.194702328
0.004,35,0.16,0.052604183,0.215277995
0.005,35,0.16,0.062066014,0.234514746
0.006,35,0.16,0.070990525,0.25269564
0.007,35,0.16,0.079519935,0.270026126
0.008,35,0.16,0.087743824,0.286652665
0.009,35,0.16,0.09572074,0.302676116
0.01,35,0.16,0.103489939,0.318161803
0.02,35,0.16,0.172869501,0.444762159
0.03,35,0.16,0.228002754,0.508159401
0.04,35,0.16,0.268013107,0.510117138
0.05,35,0.16,0.296008736,0.477519205
0.06,35,0.16,0.316622802,0.43425142
0.07,35,0.16,0.333039214,0.39164883
0.08,35,0.16,0.346997546,0.353447502
0.09,35,0.16,0.35942339,0.320265876
0.1,35,0.16,0.370827797,0.291718247
0.11,35,0.16,0.381506684,0.267196776
0.12,35,0.16,0.391638672,0.246087738
0.13,35,0.16,0.401335171,0.227824373
0.14,35,0.16,0.410667588,0.211915051
0.15,35,0.16,0.419683053,0.197957452
0.16,35,0.16,0.428414023,0.185631129
0.17,35,0.16,0.436884333,0.174677808
0.18,35,0.16,0.445112934,0.164884164
0.19,35,0.16,0.453115961,0.156073223
0.2,35,0.16,0.460907668,0.148100955
0.21,35,0.16,0.46850072,0.140852332
0.22,35,0.16,0.475906322,0.134234992
0.23,35,0.16,0.483134397,0.128172105
0.24,35,0.16,0.490193886,0.122597251
0.25,35,0.16,0.497093043,0.117452283
0.001,40,0.16,0.015300111,0.147085595
0.002,40,0.16,0.027115693,0.171541122
0.003,40,0.16,0.037137572,0.193748425
0.004,40,0.16,0.046105884,0.214236739
0.005,40,0.16,0.054395014,0.233392212
0.006,40,0.16,0.06221391,0.25149769
0.007,40,0.16,0.069687693,0.26875939
0.008,40,0.16,0.076895245,0.285325121
0.009,40,0.16,0.083888199,0.301297556
0.01,40,0.16,0.090701248,0.316744134
0.02,40,0.16,0.151719363,0.444034249
0.03,40,0.16,0.200664959,0.510386913
0.04,40,0.16,0.236602504,0.515842892
0.05,40,0.16,0.26191131,0.485452569
0.06,40,0.16,0.280553548,0.443083377
0.07,40,0.16,0.295372079,0.400637679
0.08,40,0.16,0.307949126,0.36225438
0.09,40,0.16,0.319132365,0.328756135
0.1,40,0.16,0.32939097,0.299844965
0.11,40,0.16,0.338996939,0.274952053
0.12,40,0.16,0.348114644,0.253486963
0.13,40,0.16,0.356846706,0.234896946
0.14,40,0.16,0.365258875,0.218694371
0.15,40,0.16,0.373394373,0.204473989
0.16,40,0.16,0.381282638,0.19191102
0.17,40,0.16,0.388944885,0.180744651
0.18,40,0.16,0.396397626,0.170760275
0.19,40,0.16,0.403654742,0.161778955
0.2,40,0.16,0.410728485,0.153653248
0.21,40,0.16,0.417629839,0.146264342
0.22,40,0.16,0.424368588,0.139517132
0.23,40,0.16,0.430953397,0.13333377
0.24,40,0.16,0.437391998,0.12764786
0.25,40,0.16,0.443691441,0.122401153
0.001,45,0.16,0.013621998,0.146452175
0.002,45,0.16,0.024137703,0.170817985
0.003,45,0.16,0.033054891,0.192944193
0.004,45,0.16,0.04103363,0.213357688
0.005,45,0.16,0.048407854,0.232443213
0.006,45,0.16,0.055363987,0.250483426
0.007,45,0.16,0.062013712,0.267684909
0.008,45,0.16,0.068427489,0.284196438
0.009,45,0.16,0.074651488,0.300121909
0.01,45,0.16,0.080716779,0.315530335
0.02,45,0.16,0.135154274,0.443247494
0.03,45,0.16,0.179127527,0.511773071
0.04,45,0.16,0.211705488,0.519928001
0.05,45,0.16,0.234769215,0.491314997
0.06,45,0.16,0.251765513,0.449706223
0.07,45,0.16,0.265256398,0.407423942
0.08,45,0.16,0.276689868,0.368924158
0.09,45,0.16,0.286846206,0.335195178
0.1,45,0.16,0.29615817,0.306011676
0.11,45,0.16,0.304876888,0.280836601
0.12,45,0.16,0.313154257,0.259097943
0.13,45,0.16,0.321085198,0.240254785
0.14,45,0.16,0.328730539,0.223824002
0.15,45,0.16,0.33613018,0.209398988
0.16,45,0.16,0.343311115,0.19665166
0.17,45,0.16,0.350292535,0.185318874
0.18,45,0.16,0.357089121,0.175184963
0.19,45,0.16,0.363713049,0.166069849
0.2,45,0.16,0.370175035,0.157823938
0.21,45,0.16,0.376484732,0.150325566
0.22,45,0.16,0.38265081,0.143477207
0.23,45,0.16,0.388680972,0.137199729
0.24,45,0.16,0.394582063,0.13142655
0.25,45,0.16,0.400360261,0.126099534
0.001,50,0.16,0.012275248,0.145917056
0.002,50,0.16,0.021748352,0.170206302
0.003,50,0.16,0.029779798,0.192263431
0.004,50,0.16,0.036965209,0.212612973
0.005,50,0.16,0.043605954,0.231638669
0.006,50,0.16,0.049870312,0.249622779
0.007,50,0.16,0.055859132,0.266772168
0.008,50,0.16,0.061636071,0.283236273
0.009,50,0.16,0.067242877,0.299119969
0.01,50,0.16,0.072707678,0.314493371
0.02,50,0.16,0.121836077,0.442487359
0.03,50,0.16,0.161735844,0.512673295
0.04,50,0.16,0.191506776,0.5229699
0.05,50,0.16,0.21267502,0.49581461
0.06,50,0.16,0.22828211,0.454852729
0.07,50,0.16,0.240656365,0.412727358
0.08,50,0.16,0.251130843,0.37415003
0.09,50,0.16,0.260427465,0.340245925
0.1,50,0.16,0.268947317,0.310850823
0.11,50,0.16,0.276923331,0.285454151
0.12,50,0.16,0.284496499,0.263498837
0.13,50,0.16,0.291754998,0.244453848
0.14,50,0.16,0.298755358,0.227840488
0.15,50,0.16,0.30553462,0.213251698
0.16,50,0.16,0.312117729,0.200356854
0.17,50,0.16,0.31852225,0.188890749
0.18,50,0.16,0.324761433,0.178636744
0.19,50,0.16,0.330846129,0.169414001
0.2,50,0.16,0.336785843,0.161071486
0.21,50,0.16,0.342589164,0.15348545
0.22,50,0.16,0.348263856,0.146556295
0.23,50,0.16,0.353816856,0.140203599
0.24,50,0.16,0.359254317,0.134360391
0.25,50,0.16,0.364581759,0.128968646
0.001,55,0.16,0.011170711,0.145459363
0.002,55,0.16,0.019789134,0.169682766
0.003,55,0.16,0.027094693,0.191680468
0.004,55,0.16,0.033630037,0.211974941
0.005,55,0.16,0.039669758,0.230949047
0.006,55,0.16,0.045367211,0.248884716
0.007,55,0.16,0.050814323,0.265988957
0.008,55,0.16,0.056069147,0.282411652
0.009,55,0.16,0.061169778,0.298258411
0.01,55,0.16,0.06614191,0.313600332
0.02,55,0.16,0.110899089,0.441779191
0.03,55,0.16,0.147405414,0.513272364
0.04,55,0.16,0.174801689,0.525307903
0.05,55,0.16,0.194352578,0.499368287
0.06,55,0.16,0.208774204,0.458961702
0.07,55,0.16,0.220198203,0.416982844
0.08,55,0.16,0.229858564,0.378353158
0.09,55,0.16,0.238426422,0.344312598
0.1,55,0.16,0.246275208,0.314748966
0.11,55,0.16,0.253621936,0.289174128
0.12,55,0.16,0.260598039,0.26704337
0.13,55,0.16,0.267285773,0.247833999
0.14,55,0.16,0.273737895,0.231071423
0.15,55,0.16,0.279988957,0.216348683
0.16,55,0.16,0.286062156,0.203333229
0.17,55,0.16,0.291973708,0.191758037
0.18,55,0.16,0.297735709,0.181405566
0.19,55,0.16,0.303357956,0.172094421
0.2,55,0.16,0.30884898,0.163672592
0.21,55,0.16,0.314216503,0.156014753
0.22,55,0.16,0.319467543,0.149019593
0.23,55,0.16,0.324608403,0.142605479
0.24,55,0.16,0.329644682,0.136704953
0.25,55,0.16,0.334581379,0.131260033
0.001,60,0.16,0.010248404,0.145066036
0.002,60,0.16,0.018153464,0.169232497
0.003,60,0.16,0.024853322,0.191178768
0.004,60,0.16,0.030846307,0.211425689
0.005,60,0.16,0.036384601,0.23035522
0.006,60,0.16,0.041609062,0.24824888
0.007,60,0.16,0.046604147,0.265313808
0.008,60,0.16,0.051423209,0.281700294
0.009,60,0.16,0.056101278,0.29751456
0.01,60,0.16,0.060661997,0.312828313
0.02,60,0.16,0.101758807,0.441133686
0.03,60,0.16,0.135397132,0.513681218
0.04,60,0.16,0.160761532,0.527155411
0.05,60,0.16,0.178918538,0.502243791
0.06,60,0.16,0.1923182,0.462317682
0.07,60,0.16,0.20292479,0.420473389
0.08,60,0.16,0.211886278,0.381807736
0.09,60,0.16,0.219829344,0.347658126
0.1,60,0.16,0.227103141,0.317957145
0.11,60,0.16,0.233910685,0.29223594
0.12,60,0.16,0.240374993,0.269960212
0.13,60,0.16,0.246573096,0.250614305
0.14,60,0.16,0.252554426,0.233727405
0.15,60,0.16,0.258351348,0.218892953
0.16,60,0.16,0.263985543,0.205776906
0.17,60,0.16,0.269472087,0.194110703
0.18,60,0.16,0.274822122,0.183675942
0.19,60,0.16,0.280044584,0.174290797
0.2,60,0.16,0.285147208,0.165802563
0.21,60,0.16,0.290136999,0.158084699
0.22,60,0.16,0.295020353,0.151034508
0.23,60,0.16,0.299803041,0.144569256
0.24,60,0.16,0.304490199,0.138620946
0.25,60,0.16,0.309086404,0.133131575
0.001,65,0.16,0.009466695,0.144724876
0.002,65,0.16,0.016767367,0.168841923
0.003,65,0.16,0.022954178,0.19074344
0.004,65,0.16,0.028487824,0.21094892
0.005,65,0.16,0.03360146,0.22983956
0.006,65,0.16,0.038425331,0.247696603
0.007,65,0.16,0.043037543,0.264727184
0.008,65,0.16,0.047487452,0.281081849
0.009,65,0.16,0.05180748,0.296867351
0.01,65,0.16,0.056019521,0.312156011
0.02,65,0.16,0.094007205,0.440549324
0.03,65,0.16,0.125191148,0.513964138
0.04,65,0.16,0.14879903,0.528647383
0.05,65,0.16,0.165743669,0.504615524
0.06,65,0.16,0.178254087,0.465108258
0.07,65,0.16,0.188150686,0.423386499
0.08,65,0.16,0.196506194,0.384695635
0.09,65,0.16,0.203908128,0.350456841
0.1,65,0.16,0.210684204,0.320641686
0.11,65,0.16,0.217025061,0.294798083
0.12,65,0.16,0.223046263,0.27240059
0.13,65,0.16,0.228820212,0.252939628
0.14,65,0.16,0.234393389,0.235947758
0.15,65,0.16,0.239796224,0.221018968
0.16,65,0.16,0.245049071,0.207818056
0.17,65,0.16,0.250166024,0.196075111
0.18,65,0.16,0.255157422,0.185570947
0.19,65,0.16,0.260031482,0.176123326
0.2,65,0.16,0.264795281,0.167579036
0.21,65,0.16,0.269455221,0.15981058
0.22,65,0.16,0.274017171,0.152714102
0.23,65,0.16,0.278486449,0.146205861
0.24,65,0.16,0.282867802,0.140217359
0.25,65,0.16,0.287165452,0.134690482
0.001,70,0.16,0.00879573,0.144426623
0.002,70,0.16,0.015577809,0.168500287
0.003,70,0.16,0.021324494,0.190362485
0.004,70,0.16,0.026464134,0.210531627
0.005,70,0.16,0.031213526,0.229388059
0.006,70,0.16,0.035693787,0.247212876
0.007,70,0.16,0.039977562,0.26421317
0.008,70,0.16,0.044110766,0.280539762
0.009,70,0.16,0.048123572,0.296299732
0.01,70,0.16,0.052036365,0.311565893
0.02,70,0.16,0.087350803,0.440020579
0.03,70,0.16,0.116411385,0.514160366
0.04,70,0.16,0.138486765,0.529873142
0.05,70,0.16,0.154368086,0.50660219
0.06,70,0.16,0.166098226,0.467463011
0.07,70,0.16,0.175372747,0.42585307
0.08,70,0.16,0.183198096,0.387145055
0.09,70,0.16,0.190127081,0.352832828
0.1,70,0.16,0.196468372,0.322921969
0.11,70,0.16,0.202401604,0.296975062
0.12,70,0.16,0.208035706,0.274474305
0.13,70,0.16,0.213438953,0.254915335
0.14,70,0.16,0.218655197,0.237833765
0.15,70,0.16,0.223713145,0.222824226
0.16,70,0.16,0.228631978,0.209550637
0.17,70,0.16,0.233424932,0.197741901
0.18,70,0.16,0.238101657,0.18717812
0.19,70,0.16,0.242669766,0.177676737
0.2,70,0.16,0.247135779,0.169084122
0.21,70,0.16,0.251505588,0.161272056
0.22,70,0.16,0.255784611,0.15413572
0.23,70,0.16,0.259977777,0.147590503
0.24,70,0.16,0.264089498,0.1415674
0.25,70,0.16,0.268123695,0.136008179
0.001,5,0.17,0.103640418,0.120102761
0.002,5,0.17,0.183017963,0.13763494
0.003,5,0.17,0.249209528,0.152564691
0.004,5,0.17,0.306983598,0.165216909
0.005,5,0.17,0.358687037,0.175767352
0.006,5,0.17,0.405581823,0.184303693
0.007,5,0.17,0.448395183,0.190871747
0.008,5,0.17,0.487577655,0.195510655
0.009,5,0.17,0.523436357,0.198277718
0.01,5,0.17,0.556208025,0.19926295
0.02,5,0.17,0.757838862,0.148083313
0.03,5,0.17,0.840619267,0.080234698
0.04,5,0.17,0.883086639,0.037150941
0.05,5,0.17,0.908803607,0.015932081
0.06,5,0.17,0.925857675,0.007052989
0.07,5,0.17,0.937796199,0.003376103
0.08,5,0.17,0.946488351,0.001752912
0.09,5,0.17,0.95302757,0.000978963
0.1,5,0.17,0.958089406,0.000582007
0.11,5,0.17,0.962106027,0.000364772
0.12,5,0.17,0.965362162,0.000239012
0.13,5,0.17,0.968050717,0.000162604
0.14,5,0.17,0.970305913,0.000114211
0.15,5,0.17,0.972223485,8.24446E-05
0.16,5,0.17,0.973873295,6.09377E-05
0.17,5,0.17,0.975307381,4.59774E-05
0.18,5,0.17,0.976565234,3.5321E-05
0.19,5,0.17,0.977677326,2.75702E-05
0.2,5,0.17,0.978667525,2.18271E-05
0.21,5,0.17,0.979554782,1.75021E-05
0.22,5,0.17,0.980354325,1.4194E-05
0.23,5,0.17,0.98107853,1.16302E-05
0.24,5,0.17,0.981737554,9.61875E-06
0.25,5,0.17,0.982339811,8.02275E-06
0.001,10,0.17,0.057801297,0.149725765
0.002,10,0.17,0.102618635,0.174065245
0.003,10,0.17,0.140659107,0.196057114
0.004,10,0.17,0.174628335,0.216224294
0.005,10,0.17,0.205883976,0.234921255
0.006,10,0.17,0.235173289,0.252381601
0.007,10,0.17,0.262933746,0.268750266
0.008,10,0.17,0.28943169,0.284106828
0.009,10,0.17,0.314832611,0.298483251
0.01,10,0.17,0.339239601,0.311878304
0.02,10,0.17,0.534971111,0.386001069
0.03,10,0.17,0.652201004,0.364686562
0.04,10,0.17,0.720009116,0.308239593
0.05,10,0.17,0.764081137,0.252441454
0.06,10,0.17,0.796458152,0.205682407
0.07,10,0.17,0.822273974,0.167892518
0.08,10,0.17,0.843881781,0.137422684
0.09,10,0.17,0.862465567,0.112654084
0.1,10,0.17,0.878678089,0.092284221
0.11,10,0.17,0.892915047,0.075342378
0.12,10,0.17,0.905441021,0.06110959
0.13,10,0.17,0.916449666,0.049058219
0.14,10,0.17,0.926093749,0.038805447
0.15,10,0.17,0.934501294,0.030071692
0.16,10,0.17,0.941785209,0.022659357
0.17,10,0.17,0.948049822,0.016437846
0.18,10,0.17,0.953395728,0.011340405
0.19,10,0.17,0.957923254,0.007372208
0.2,10,0.17,0.961734087,0.004561717
0.21,10,0.17,0.96493036,0.002782079
0.22,10,0.17,0.967611142,0.001728281
0.23,10,0.17,0.969867672,0.001110435
0.24,10,0.17,0.97177947,0.000740318
0.25,10,0.17,0.973412679,0.000511168
0.001,15,0.17,0.039707815,0.153561184
0.002,15,0.17,0.07050114,0.178843384
0.003,15,0.17,0.096678553,0.201781171
0.004,15,0.17,0.120118519,0.222925765
0.005,15,0.17,0.141768172,0.242666976
0.006,15,0.17,0.162153151,0.261278361
0.007,15,0.17,0.181585322,0.278947449
0.008,15,0.17,0.200258478,0.295796864
0.009,15,0.17,0.218296706,0.311899899
0.01,15,0.17,0.235780686,0.327292696
0.02,15,0.17,0.385599636,0.438656538
0.03,15,0.17,0.490819156,0.463494556
0.04,15,0.17,0.558064778,0.430511376
0.05,15,0.17,0.602622699,0.380195843
0.06,15,0.17,0.63534225,0.331319664
0.07,15,0.17,0.66162716,0.288912035
0.08,15,0.17,0.68407706,0.253251875
0.09,15,0.17,0.704012735,0.223445302
0.1,15,0.17,0.722149967,0.198460157
0.11,15,0.17,0.738899686,0.177357308
0.12,15,0.17,0.754510897,0.159363006
0.13,15,0.17,0.76914381,0.143875843
0.14,15,0.17,0.782909171,0.130426648
0.15,15,0.17,0.79588947,0.11864227
0.16,15,0.17,0.808149945,0.108230149
0.17,15,0.17,0.819744282,0.098964846
0.18,15,0.17,0.830717947,0.090668298
0.19,15,0.17,0.84111037,0.08319426
0.2,15,0.17,0.850956307,0.0764228
0.21,15,0.17,0.860286592,0.070257938
0.22,15,0.17,0.869128671,0.064621995
0.23,15,0.17,0.87750714,0.059449039
0.24,15,0.17,0.885444224,0.05468217
0.25,15,0.17,0.89296009,0.050273826
0.001,20,0.17,0.030169801,0.153327557
0.002,20,0.17,0.053546091,0.178679739
0.003,20,0.17,0.073414877,0.201696842
0.004,20,0.17,0.091213366,0.222931945
0.005,20,0.17,0.107667389,0.242782065
0.006,20,0.17,0.123180916,0.261531692
0.007,20,0.17,0.137994746,0.279381913
0.008,20,0.17,0.152259605,0.296470634
0.009,20,0.17,0.166073079,0.312887238
0.01,20,0.17,0.179499674,0.328683948
0.02,20,0.17,0.297220233,0.451348034
0.03,20,0.17,0.385453932,0.497445606
0.04,20,0.17,0.445247954,0.480672724
0.05,20,0.17,0.485592302,0.437069149
0.06,20,0.17,0.515107142,0.389369696
0.07,20,0.17,0.538677493,0.345804795
0.08,20,0.17,0.558765751,0.308169279
0.09,20,0.17,0.576643006,0.276173503
0.1,20,0.17,0.593002446,0.24904767
0.11,20,0.17,0.608242504,0.225984347
0.12,20,0.17,0.622602531,0.206247607
0.13,20,0.17,0.636232168,0.189220657
0.14,20,0.17,0.649229289,0.174414669
0.15,20,0.17,0.661661862,0.161443432
0.16,20,0.17,0.67358068,0.149994189
0.17,20,0.17,0.685026395,0.139813088
0.18,20,0.17,0.696033028,0.130698955
0.19,20,0.17,0.706629678,0.122494153
0.2,20,0.17,0.716841612,0.115071689
0.21,20,0.17,0.726691183,0.108324854
0.22,20,0.17,0.73619857,0.102163073
0.23,20,0.17,0.745382188,0.096511369
0.24,20,0.17,0.754258824,0.091309017
0.25,20,0.17,0.762843678,0.086505886
0.001,25,0.17,0.024305826,0.152365899
0.002,25,0.17,0.043122714,0.177616578
0.003,25,0.17,0.059109752,0.200545839
0.004,25,0.17,0.073430432,0.221703672
0.005,25,0.17,0.086672811,0.241487855
0.006,25,0.17,0.09916463,0.26018637
0.007,25,0.17,0.11110169,0.278005818
0.008,25,0.17,0.122606985,0.295090945
0.009,25,0.17,0.133760574,0.311538853
0.01,25,0.17,0.144615803,0.327409868
0.02,25,0.17,0.240842282,0.454563717
0.03,25,0.17,0.315410389,0.51172611
0.04,25,0.17,0.367774649,0.505320812
0.05,25,0.17,0.403631424,0.466986711
0.06,25,0.17,0.429828194,0.420844892
0.07,25,0.17,0.450644306,0.377055968
0.08,25,0.17,0.468321005,0.338486556
0.09,25,0.17,0.48403063,0.305313945
0.1,25,0.17,0.498415727,0.276961676
0.11,25,0.17,0.511846692,0.252722289
0.12,25,0.17,0.524546294,0.23191259
0.13,25,0.17,0.536653244,0.213927124
0.14,25,0.17,0.548256805,0.198266185
0.15,25,0.17,0.55941685,0.184532662
0.16,25,0.17,0.570175985,0.172408216
0.17,25,0.17,0.580566874,0.161631479
0.18,25,0.17,0.590616347,0.151987907
0.19,25,0.17,0.600347402,0.143305524
0.2,25,0.17,0.609780065,0.135448471
0.21,25,0.17,0.618931868,0.128307252
0.22,25,0.17,0.627818341,0.121789762
0.23,25,0.17,0.636453521,0.115816519
0.24,25,0.17,0.644850354,0.110319757
0.25,25,0.17,0.653020866,0.105243433
0.001,30,0.17,0.020343521,0.151371247
0.002,30,0.17,0.036081846,0.176494567
0.003,30,0.17,0.049447984,0.199309674
0.004,30,0.17,0.06141923,0.220362983
0.005,30,0.17,0.072489758,0.240051212
0.006,30,0.17,0.082935206,0.258663502
0.007,30,0.17,0.092920464,0.276408982
0.008,30,0.17,0.102549319,0.293435998
0.009,30,0.17,0.111889543,0.309846044
0.01,30,0.17,0.120986504,0.32570414
0.02,30,0.17,0.202138754,0.45498412
0.03,30,0.17,0.266291747,0.518702878
0.04,30,0.17,0.3124094,0.519276983
0.05,30,0.17,0.34435503,0.484941849
0.06,30,0.17,0.367692683,0.440228357
0.07,30,0.17,0.386170441,0.396523633
0.08,30,0.17,0.401812751,0.357462944
0.09,30,0.17,0.415690235,0.323583452
0.1,30,0.17,0.428391994,0.294458603
0.11,30,0.17,0.440258351,0.269453607
0.12,30,0.17,0.451494362,0.247928515
0.13,30,0.17,0.46222776,0.229296416
0.14,30,0.17,0.47254039,0.213056303
0.15,30,0.17,0.482486363,0.198802927
0.16,30,0.17,0.492103113,0.186212551
0.17,30,0.17,0.501418303,0.175020993
0.18,30,0.17,0.510454015,0.165008955
0.19,30,0.17,0.519229014,0.155996303
0.2,30,0.17,0.527759756,0.147838643
0.21,30,0.17,0.536060765,0.140421157
0.22,30,0.17,0.544144851,0.133650196
0.23,30,0.17,0.55202341,0.127446054
0.24,30,0.17,0.559706792,0.121739293
0.25,30,0.17,0.567204607,0.116470109
0.001,35,0.17,0.01748894,0.150489912
0.002,35,0.17,0.031011235,0.175493331
0.003,35,0.17,0.04249143,0.198200341
0.004,35,0.17,0.05277195,0.219153799
0.005,35,0.17,0.062278899,0.238749103
0.006,35,0.17,0.071250071,0.257275577
0.007,35,0.17,0.079827837,0.27494368
0.008,35,0.17,0.088101932,0.291903867
0.009,35,0.17,0.096131068,0.308260324
0.01,35,0.17,0.103954669,0.324081116
0.02,35,0.17,0.174033318,0.454488795
0.03,35,0.17,0.230167004,0.522475167
0.04,35,0.17,0.271188335,0.528007928
0.05,35,0.17,0.299861763,0.49675148
0.06,35,0.17,0.320818919,0.453259169
0.07,35,0.17,0.337369036,0.40974157
0.08,35,0.17,0.351344716,0.370403433
0.09,35,0.17,0.363724028,0.336063361
0.1,35,0.17,0.375046861,0.306414669
0.11,35,0.17,0.385625609,0.280878027
0.12,35,0.17,0.395648781,0.258846814
0.13,35,0.17,0.40523394,0.239752068
0.14,35,0.17,0.41445635,0.223096011
